"","STOP","SERVICE_DATE","ROUTE_OR_LINE","ROUTE_TYPE","OTP_NUMERATOR","OTP_DENOMINATOR","rely","OBJECTID","LINE","TERMINUS","ROUTE","LONGITUDE","LATITUDE"
"1396","Park Street","14-MAR-2016","Green-D Line","Green Line",0.224784463,12.677843714,0.9823,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1397","Park Street","14-MAR-2016","Green-C Line","Green Line",23.391944972,61.276216919,0.6183,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1398","Park Street","22-MAR-2016","Green-E Line","Green Line",548.017713643,1629.551417554,0.6637,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1399","Park Street","25-MAR-2016","Green-E Line","Green Line",720.387976399,1720.675335961,0.5813,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1400","Park Street","16-MAR-2016","Green-C Line","Green Line",134.085442609,337.180824742,0.6023,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1401","Park Street","10-MAR-2016","Green-D Line","Green Line",36.374266887,53.161439066,0.3158,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1402","Park Street","24-MAR-2016","Green-C Line","Green Line",202.674485113,592.484355448,0.6579,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1403","Park Street","21-MAR-2016","Green-E Line","Green Line",636.652663141,1598.50923775,0.6017,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1404","Park Street","25-MAR-2016","Green-C Line","Green Line",269.930904837,733.233467782,0.6319,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1405","Park Street","11-MAR-2016","Green-C Line","Green Line",7.359580367,22.52147426,0.6732,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1406","Park Street","28-MAR-2016","Green-E Line","Green Line",693.961071681,1718.412390403,0.5962,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1407","Park Street","04-MAR-2016","Green-D Line","Green Line",45.125290514,84.659952734,0.467,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1408","Park Street","01-MAR-2016","Green-E Line","Green Line",343.25441366,760.466601178,0.5486,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1409","Park Street","30-MAR-2016","Green-E Line","Green Line",564.376326679,1611.854470987,0.6499,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1410","Park Street","03-MAR-2016","Green-E Line","Green Line",321.064646732,858.380919246,0.626,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1411","Park Street","22-MAR-2016","Green-D Line","Green Line",15.604643376,978.807249605,0.9841,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1412","Park Street","01-MAR-2016","Green-C Line","Green Line",3.392964425,9.551381422,0.6448,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1413","Park Street","29-MAR-2016","Green-E Line","Green Line",773.187679854,1740.882824549,0.5559,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1414","Park Street","08-MAR-2016","Green-D Line","Green Line",0,14.517668562,1,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1415","Park Street","31-MAR-2016","Green-E Line","Green Line",779.758736673,1971.957360744,0.6046,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1416","Park Street","28-MAR-2016","Green-D Line","Green Line",46.171835289,69.052599726,0.3314,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1417","Park Street","15-MAR-2016","Green-D Line","Green Line",39.246775588,66.565156132,0.4104,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1418","Park Street","02-MAR-2016","Green-E Line","Green Line",444.450527674,954.977928761,0.5346,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1419","Park Street","22-MAR-2016","Green-C Line","Green Line",224.81198977,657.989604836,0.6583,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1420","Park Street","08-MAR-2016","Green-E Line","Green Line",418.085897843,860.838119992,0.5143,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1421","Park Street","02-MAR-2016","Green-D Line","Green Line",38.717051266,57.115923492,0.3221,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1422","Park Street","24-MAR-2016","Green-E Line","Green Line",772.00781492,1941.901616154,0.6024,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1423","Park Street","31-MAR-2016","Green-C Line","Green Line",300.260076387,736.168031305,0.5921,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1424","Park Street","07-MAR-2016","Green-D Line","Green Line",0,26.016703889,1,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1425","Park Street","10-MAR-2016","Green-C Line","Green Line",19.59016611,38.05522133,0.4852,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1426","Park Street","21-MAR-2016","Green-C Line","Green Line",344.720789367,825.980087791,0.5827,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1427","Park Street","23-MAR-2016","Green-C Line","Green Line",257.072344692,722.850657333,0.6444,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1428","Park Street","16-MAR-2016","Green-E Line","Green Line",519.001376422,969.781249583,0.4648,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1429","Park Street","01-MAR-2016","Green-D Line","Green Line",16.060903186,31.269393631,0.4864,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1430","Park Street","30-MAR-2016","Green-D Line","Green Line",10.410291379,20.820582759,0.5,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1431","Park Street","29-MAR-2016","Green-C Line","Green Line",296.048624226,756.745730683,0.6088,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1432","Park Street","24-MAR-2016","Green-D Line","Green Line",4.224751146,22.944516508,0.8159,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1433","Park Street","14-MAR-2016","Green-E Line","Green Line",473.58421942,983.861930342,0.5186,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1434","Park Street","24-MAR-2016","Green-B Line","Green Line",8.440299401,12.80486487,0.3409,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1435","Park Street","07-MAR-2016","Green-E Line","Green Line",358.252741608,796.973379659,0.5505,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1436","Park Street","21-MAR-2016","Green-B Line","Green Line",0,6.85880789,1,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1437","Park Street","23-MAR-2016","Green-E Line","Green Line",810.566620883,1925.504170361,0.579,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1438","Park Street","15-MAR-2016","Green-C Line","Green Line",65.449215548,225.582163159,0.7099,117,"GREEN","N","GREEN B C D E / RED A - Ashmont  B - Braintree  C - Alewife",-71.06231043,42.35621194
"1439","Pleasant Street","25-MAR-2016","Green-B Line","Green Line",46.654452709,129.33139521,0.6393,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1440","Pleasant Street","04-MAR-2016","Green-B Line","Green Line",43.522433166,131.566368948,0.6692,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1441","Pleasant Street","11-MAR-2016","Green-B Line","Green Line",34.106299177,135.314029696,0.7479,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1442","Pleasant Street","17-MAR-2016","Green-B Line","Green Line",51.841638004,124.422896238,0.5833,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1443","Pleasant Street","18-MAR-2016","Green-B Line","Green Line",50.969026586,150.258808841,0.6608,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1444","Pleasant Street","29-MAR-2016","Green-B Line","Green Line",48.545488328,135.120351484,0.6407,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1445","Pleasant Street","02-MAR-2016","Green-B Line","Green Line",21.294560455,133.22916933,0.8402,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1446","Pleasant Street","30-MAR-2016","Green-B Line","Green Line",53.869035713,138.661232382,0.6115,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1447","Pleasant Street","10-MAR-2016","Green-B Line","Green Line",36.234984092,116.496075659,0.689,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1448","Pleasant Street","21-MAR-2016","Green-B Line","Green Line",39.558452853,131.051100664,0.6981,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1449","Pleasant Street","16-MAR-2016","Green-B Line","Green Line",57.689818643,129.23787326,0.5536,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1450","Pleasant Street","14-MAR-2016","Green-B Line","Green Line",51.626789951,124.853541201,0.5865,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1451","Pleasant Street","01-MAR-2016","Green-B Line","Green Line",25.19866565,114.809856091,0.7805,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1452","Pleasant Street","28-MAR-2016","Green-B Line","Green Line",48.212382681,126.706544301,0.6195,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1453","Pleasant Street","07-MAR-2016","Green-B Line","Green Line",34.632615113,137.593157615,0.7483,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1454","Pleasant Street","08-MAR-2016","Green-B Line","Green Line",39.462128608,134.063578963,0.7056,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1455","Pleasant Street","15-MAR-2016","Green-B Line","Green Line",46.890399335,128.648374424,0.6355,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1456","Pleasant Street","23-MAR-2016","Green-B Line","Green Line",40.911408738,135.791684542,0.6987,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1457","Pleasant Street","31-MAR-2016","Green-B Line","Green Line",42.238923788,123.552353934,0.6581,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1458","Pleasant Street","24-MAR-2016","Green-B Line","Green Line",28.060756975,135.763897029,0.7933,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1459","Pleasant Street","03-MAR-2016","Green-B Line","Green Line",41.859443467,139.227019579,0.6993,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1460","Pleasant Street","09-MAR-2016","Green-B Line","Green Line",12.992988693,28.338534015,0.5415,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1461","Pleasant Street","22-MAR-2016","Green-B Line","Green Line",37.322499678,137.439230664,0.7284,78,"GREEN","N","B - Boston College",-71.11906077,42.35149832
"1462","Prudential","11-MAR-2016","Green-E Line","Green Line",154.00269817,664.842279728,0.7684,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1463","Prudential","21-MAR-2016","Green-E Line","Green Line",183.460271704,790.882155056,0.768,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1464","Prudential","14-MAR-2016","Green-E Line","Green Line",202.556819194,639.477678623,0.6832,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1465","Prudential","29-MAR-2016","Green-E Line","Green Line",209.210611801,815.942653204,0.7436,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1466","Prudential","15-MAR-2016","Green-E Line","Green Line",226.125404942,600.459017019,0.6234,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1467","Prudential","02-MAR-2016","Green-E Line","Green Line",169.287909592,701.585034464,0.7587,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1468","Prudential","08-MAR-2016","Green-E Line","Green Line",216.767907433,727.06431694,0.7019,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1469","Prudential","01-MAR-2016","Green-E Line","Green Line",229.563142656,606.31608814,0.6214,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1470","Prudential","17-MAR-2016","Green-E Line","Green Line",312.374661347,685.832454955,0.5445,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1471","Prudential","10-MAR-2016","Green-E Line","Green Line",101.238774577,495.066537712,0.7955,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1472","Prudential","31-MAR-2016","Green-E Line","Green Line",164.857055583,858.417548193,0.808,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1473","Prudential","24-MAR-2016","Green-E Line","Green Line",143.924604841,809.054112055,0.8221,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1474","Prudential","28-MAR-2016","Green-E Line","Green Line",209.181582528,847.120205503,0.7531,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1475","Prudential","04-MAR-2016","Green-E Line","Green Line",249.527263192,704.823033198,0.646,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1476","Prudential","07-MAR-2016","Green-E Line","Green Line",181.086024231,706.765735439,0.7438,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1477","Prudential","03-MAR-2016","Green-E Line","Green Line",154.975872495,683.730447016,0.7733,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1478","Prudential","23-MAR-2016","Green-E Line","Green Line",188.630454004,760.89493585,0.7521,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1479","Prudential","09-MAR-2016","Green-E Line","Green Line",147.898643565,313.229406686,0.5278,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1480","Prudential","30-MAR-2016","Green-E Line","Green Line",211.398941449,815.57716381,0.7408,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1481","Prudential","18-MAR-2016","Green-E Line","Green Line",252.523625791,703.074908777,0.6408,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1482","Prudential","16-MAR-2016","Green-E Line","Green Line",313.191526252,687.891754491,0.5447,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1483","Prudential","22-MAR-2016","Green-E Line","Green Line",197.790274736,820.572266647,0.759,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1484","Prudential","25-MAR-2016","Green-E Line","Green Line",231.909558703,793.273088153,0.7077,61,"GREEN","N","E - Health Street",-71.08119969,42.34577678
"1485","Reservoir","24-MAR-2016","Green-D Line","Green Line",118.505225698,386.767638162,0.6936,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1486","Reservoir","16-MAR-2016","Green-D Line","Green Line",103.336449469,276.192117992,0.6259,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1487","Reservoir","01-MAR-2016","Green-D Line","Green Line",61.060125165,280.150416788,0.782,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1488","Reservoir","31-MAR-2016","Green-D Line","Green Line",111.291299967,401.604565652,0.7229,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1489","Reservoir","21-MAR-2016","Green-D Line","Green Line",115.773305159,390.825489204,0.7038,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1490","Reservoir","15-MAR-2016","Green-D Line","Green Line",101.256881034,275.91747022,0.633,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1491","Reservoir","09-MAR-2016","Green-D Line","Green Line",66.844858045,126.37338981,0.4711,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1492","Reservoir","10-MAR-2016","Green-D Line","Green Line",51.361556506,194.746822924,0.7363,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1493","Reservoir","23-MAR-2016","Green-D Line","Green Line",113.632030687,398.052935533,0.7145,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1494","Reservoir","17-MAR-2016","Green-D Line","Green Line",102.410105397,335.816924813,0.695,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1495","Reservoir","11-MAR-2016","Green-D Line","Green Line",51.790271297,313.428391082,0.8348,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1496","Reservoir","14-MAR-2016","Green-D Line","Green Line",88.293618627,309.530385295,0.7147,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1497","Reservoir","29-MAR-2016","Green-D Line","Green Line",132.542091669,401.695043167,0.67,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1498","Reservoir","25-MAR-2016","Green-D Line","Green Line",121.801099627,404.337547075,0.6988,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1499","Reservoir","28-MAR-2016","Green-D Line","Green Line",108.845149412,398.234056026,0.7267,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1500","Reservoir","03-MAR-2016","Green-D Line","Green Line",64.859949572,297.853359776,0.7822,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1501","Reservoir","22-MAR-2016","Green-D Line","Green Line",115.908452425,422.74832111,0.7258,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1502","Reservoir","08-MAR-2016","Green-D Line","Green Line",82.385117889,315.860113725,0.7392,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1503","Reservoir","02-MAR-2016","Green-D Line","Green Line",75.961278976,314.033024931,0.7581,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1504","Reservoir","18-MAR-2016","Green-D Line","Green Line",156.209693361,385.031678772,0.5943,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1505","Reservoir","04-MAR-2016","Green-D Line","Green Line",99.59453529,321.038112471,0.6898,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1506","Reservoir","30-MAR-2016","Green-D Line","Green Line",92.021363198,385.05812271,0.761,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1507","Reservoir","07-MAR-2016","Green-D Line","Green Line",82.33578767,319.311627029,0.7421,109,"GREEN","N","D - Riverside",-71.14837964,42.33514858
"1508","Riverway","02-MAR-2016","Green-E Line","Green Line",40.734700422,132.854407756,0.6934,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1509","Riverway","22-MAR-2016","Green-E Line","Green Line",51.426128752,110.741188908,0.5356,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1510","Riverway","09-MAR-2016","Green-E Line","Green Line",14.443816137,36.059153445,0.5994,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1511","Riverway","18-MAR-2016","Green-E Line","Green Line",49.401762028,81.71187016,0.3954,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1512","Riverway","23-MAR-2016","Green-E Line","Green Line",40.501169709,130.988016742,0.6908,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1513","Riverway","14-MAR-2016","Green-E Line","Green Line",60.230405394,126.948982004,0.5256,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1514","Riverway","15-MAR-2016","Green-E Line","Green Line",50.825334628,92.423706963,0.4501,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1515","Riverway","04-MAR-2016","Green-E Line","Green Line",52.452881013,117.321508351,0.5529,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1516","Riverway","10-MAR-2016","Green-E Line","Green Line",28.726261426,62.865228247,0.5431,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1517","Riverway","11-MAR-2016","Green-E Line","Green Line",42.122820425,116.932158221,0.6398,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1518","Riverway","03-MAR-2016","Green-E Line","Green Line",60.276987846,131.174972211,0.5405,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1519","Riverway","08-MAR-2016","Green-E Line","Green Line",57.081770681,128.612257051,0.5562,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1520","Riverway","16-MAR-2016","Green-E Line","Green Line",51.501504835,82.155162318,0.3731,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1521","Riverway","17-MAR-2016","Green-E Line","Green Line",63.635563937,113.78968,0.4408,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1522","Riverway","31-MAR-2016","Green-E Line","Green Line",48.951101555,136.866124675,0.6423,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1523","Riverway","01-MAR-2016","Green-E Line","Green Line",51.517921899,118.035574503,0.5635,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1524","Riverway","28-MAR-2016","Green-E Line","Green Line",29.898494854,143.28652747,0.7913,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1525","Riverway","07-MAR-2016","Green-E Line","Green Line",50.769836701,124.458602367,0.5921,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1526","Riverway","24-MAR-2016","Green-E Line","Green Line",42.037069662,139.192085042,0.698,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1527","Riverway","30-MAR-2016","Green-E Line","Green Line",31.590811544,110.15191355,0.7132,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1528","Riverway","29-MAR-2016","Green-E Line","Green Line",35.189059166,147.223262006,0.761,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1529","Riverway","21-MAR-2016","Green-E Line","Green Line",55.124796631,128.011521978,0.5694,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1530","Riverway","25-MAR-2016","Green-E Line","Green Line",46.660828676,145.190791818,0.6786,69,"GREEN","N","E - Health Street",-71.11195127,42.33198667
"1531","Saint Mary Street","24-MAR-2016","Green-C Line","Green Line",114.948515627,259.006373262,0.5562,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1532","Saint Mary Street","03-MAR-2016","Green-C Line","Green Line",81.908878476,233.64124963,0.6494,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1533","Saint Mary Street","07-MAR-2016","Green-C Line","Green Line",85.39522417,237.454648835,0.6404,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1534","Saint Mary Street","11-MAR-2016","Green-C Line","Green Line",74.90372558,233.034494199,0.6786,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1535","Saint Mary Street","25-MAR-2016","Green-C Line","Green Line",82.591412167,252.063640287,0.6723,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1536","Saint Mary Street","21-MAR-2016","Green-C Line","Green Line",70.438047949,223.209276752,0.6844,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1537","Saint Mary Street","23-MAR-2016","Green-C Line","Green Line",90.572205733,256.379704302,0.6467,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1538","Saint Mary Street","10-MAR-2016","Green-C Line","Green Line",78.020494942,175.645780319,0.5558,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1539","Saint Mary Street","02-MAR-2016","Green-C Line","Green Line",78.493450625,244.445125278,0.6789,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1540","Saint Mary Street","29-MAR-2016","Green-C Line","Green Line",91.212025146,269.882100906,0.662,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1541","Saint Mary Street","08-MAR-2016","Green-C Line","Green Line",100.057663018,244.462200249,0.5907,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1542","Saint Mary Street","22-MAR-2016","Green-C Line","Green Line",67.640853053,229.297064922,0.705,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1543","Saint Mary Street","01-MAR-2016","Green-C Line","Green Line",58.970228254,193.434604894,0.6951,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1544","Saint Mary Street","15-MAR-2016","Green-C Line","Green Line",101.565983469,252.20430246,0.5973,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1545","Saint Mary Street","14-MAR-2016","Green-C Line","Green Line",108.524054513,216.127625807,0.4979,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1546","Saint Mary Street","30-MAR-2016","Green-C Line","Green Line",92.219244676,247.990453864,0.6281,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1547","Saint Mary Street","28-MAR-2016","Green-C Line","Green Line",80.842499306,261.508444458,0.6909,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1548","Saint Mary Street","16-MAR-2016","Green-C Line","Green Line",111.77575172,237.599430442,0.5296,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1549","Saint Mary Street","31-MAR-2016","Green-C Line","Green Line",74.404354548,263.310312567,0.7174,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1550","Saint Mary Street","17-MAR-2016","Green-C Line","Green Line",93.038090246,225.125594409,0.5867,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1551","Saint Mary Street","09-MAR-2016","Green-C Line","Green Line",60.628385505,142.635892342,0.5749,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1552","Saint Mary Street","04-MAR-2016","Green-C Line","Green Line",81.025782309,234.108718263,0.6539,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1553","Saint Mary Street","18-MAR-2016","Green-C Line","Green Line",105.39619484,241.258165295,0.5631,103,"GREEN","N","C - Cleveland Circle",-71.10724017,42.34599604
"1554","Saint Paul Street","23-MAR-2016","Green-C Line","Green Line",40.819539986,164.704959918,0.7522,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1555","Saint Paul Street","17-MAR-2016","Green-C Line","Green Line",50.771154738,165.968389769,0.6941,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1556","Saint Paul Street","10-MAR-2016","Green-C Line","Green Line",52.688528498,118.841218545,0.5566,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
"1557","Saint Paul Street","08-MAR-2016","Green-B Line","Green Line",33.103420773,115.933617659,0.7145,77,"GREEN","N","B - Boston College",-71.1163446,42.35117167
